date,review,rating,user,source,month,year,neg_review
2019-04-27 18:06:22,"The search function is very intuitive. Product description and photos are very clear. Checkout is easy. Most importantly, delivery is fast, like the next day can deliver already. This is great.",5,Jit Meng,googleplay,4,2019,0
2018-12-31 15:34:24,The app is user friendly. Only downside is they will inform you certain item is out of stock only after check out. One thing good is that payment will be done after then.,5,Jane Chang,googleplay,12,2018,0
2020-05-20 01:47:56,Why can't earn or use link point. So disappointed,5,Soon Phiak Chua,googleplay,5,2020,0
2019-09-14 13:48:22,A very good app. I made my order with Fairprice. I had to buy enough items ($40 minimum) to avoid the delivery charges of $7.00 which is fair enough.,5,ROGER CHOO,googleplay,9,2019,0
2019-02-13 13:55:04,good app. only problem is removing items from the checkout list. could have been easier done. swipe left to remove... perhaps.,5,Deepak Kurup,googleplay,2,2019,0
2019-08-10 23:10:39,"Pretty good shopping experience for FairPrice. User experience is quite well designed, and cart and coupons applied are saved even when app has been fully closed and reopened. Looking forward to the delivery.",5,Simon Yang,googleplay,8,2019,0
2019-03-02 10:00:16,I have been experiencing 'The following error occurred during processing(0)' since 2am. is this because they are updating their inventory? I will still rate a 5 star as I use this weekly w/o problem,5,Rosalind Chen,googleplay,3,2019,0
2019-04-20 09:09:25,"Very significant improvement to the last version, and though there is much scope for ux improvements... well done!!!",5,Mukund N,googleplay,4,2019,0
2019-10-10 12:10:56,Easy to use. One feedback is that it would be good to be able to bulk move to wishlist or bulk delete selected items from the cart.,5,Triple C Family channel,googleplay,10,2019,0
2019-10-09 22:08:33,I love the online apps. The only problem i had before check out is item keep sold out one after another and keep on going back to change few things. Other then that so far so good. Will update when order reach me tmr. Thanks,5,mints Mand,googleplay,10,2019,0
2019-02-11 20:05:11,It is more user friendly now. Am happy using the application to make purchases. No glitches so far,5,Liz l,googleplay,2,2019,0
2019-04-03 14:23:48,"out of the 5 times i ordered only once was the delivery late. frozen items came frozen. vegetables sometimes very fresh, sometimes so so. better to buy bread urself then from the app. overall extremely convenient and hassle free. love it.",5,Wong Melissa,googleplay,4,2019,0
2019-07-05 13:38:52,"convenient app, the item description is acurate and the delivery is on time. i wish can put notes for example to use less plastics. i've received items packed individually",5,Winnie Aisha,googleplay,7,2019,0
2019-09-12 04:29:03,Not bad as first time trying and as a new user got $10 off for first order.. Nice UI and fast loading.. Smooth and quick transaction.. Looking forward to more discounts and cheaper prices than redmart.. 😊,5,Eric Ho,googleplay,9,2019,0
2019-01-20 22:56:19,So far very good. Very convenient. Apps able to prompt if not enough stock during check out.,5,Tina Ho,googleplay,1,2019,0
2020-03-29 03:38:53,Reliable and efficient,5,Juraidah Shalan,googleplay,3,2020,0
2019-03-21 20:49:06,"Super easy to use, great selection, prices are very reasonable and I got next day delivery! I love it :)",5,Geoffrey Brown,googleplay,3,2019,0
2019-01-06 00:10:06,"This app is convenient for large and heavy purchase. Should have included the NTUC link point system, that will be even great.",5,A Google user,googleplay,1,2019,0
2019-01-03 22:04:36,"great app. great variety, no lag in online shopping experience. checking out is smooth. offers are automatically deducted.",5,Samantha Lee,googleplay,1,2019,0
2019-01-20 20:41:20,super easy to access and use. highly rated to download and use. thumbs up!,5,Joanna Lim,googleplay,1,2019,0
2019-07-11 23:10:06,"Smooth, easy and sleek app. Felt the scrolling and loading of this app usage has improved. Keep it up.",5,Stanley Oh,googleplay,7,2019,0
2019-04-09 08:36:28,Managed to find the items easily. Items are still in cart even after numerous in n out. Reasonable pricing.,5,Tiffany Bick,googleplay,4,2019,0
2019-04-19 12:49:42,"Good app, very detailed products. The only downfall is no points earning with ntuc membership card!",5,Karen Ang,googleplay,4,2019,0
2019-08-28 21:47:35,Smooth and easy transaction. However would be better if able to include NTUC member card to receive points.,5,Khairul Azhar,googleplay,8,2019,0
2018-10-02 22:25:49,"Great app, saves my time shopping at actual store, still receive fair price deals and delivery is on time.",5,Azimah Azimah Ghazali,googleplay,10,2018,0
2019-08-13 23:19:22,easy to navigate. smooth order. app provides clear product description and picture,5,Nur,googleplay,8,2019,0
2019-02-24 09:02:19,"Easier shopping especially on items that are heavy to carry, great help!",5,Rachelle Aguada,googleplay,2,2019,0
2019-04-24 00:25:18,"Easy to use. Convenient, hassle free shopping at the tip of your finger",5,Norhayati Arepen,googleplay,4,2019,0
2019-04-04 17:29:31,"It's been improving slowly but surely! Very happy with the app, it's more responsive and easy to use, and I'm much more likely to use it now!",5,LC Quek,googleplay,4,2019,0
2019-01-23 19:08:12,Very convenient. Wide variety of goods available for selection.,5,Erica Lee,googleplay,1,2019,0
2020-04-08 01:38:08,It's really awesome n save me lots of time!,5,Tanzanite Tan,googleplay,4,2020,0
2020-03-05 21:13:55,App is Easy to use. Was able to receive items in less than 24 hrs. All items received items in good condition with friendly driver.,5,Rebecca C,googleplay,3,2020,0
2019-02-12 13:25:49,user friendly. a wide variety of goods to choose from to suit yr budget with detailed descriptions of the items including halal status.,5,Nur Hafidzah Ramlay,googleplay,2,2019,0
2019-04-07 10:45:40,Smooth purchasing experience. Easy to find and use.,5,Fyora Ng,googleplay,4,2019,0
2019-05-28 07:46:57,Shopping with this app is a breeze for Singaporeans! Well done! Loved it!,5,Raizuly Ahmad,googleplay,5,2019,0
2019-03-07 19:42:43,very fast and responsive. easy navigation. very user friendly,5,abdul malek ahmad,googleplay,3,2019,0
2019-03-21 05:40:30,Great stuff and free delivery at much lower minimum. Keep it up!,5,Hoong MMM,googleplay,3,2019,0
2019-01-15 08:47:00,"Great first-time experience, good deals from the online shopping & best of all, don't have to carry all the heavy bulky items home ourselves. Delivery at night is highly recommended for working people like us.",5,Li Fern Goh,googleplay,1,2019,0
2018-10-08 19:10:03,If the prices could be the same as the in the retail stores. It's even better. May your can look in to it.,5,Cherilyn Esther Tan,googleplay,10,2018,0
2019-01-02 18:23:44,super easy and quick to use! free delivery above $39!,5,Angie Wong,googleplay,1,2019,0
2019-03-21 23:49:49,Very easy to use app and good user interface that's interactive and updated,5,Peggy Ng,googleplay,3,2019,0
2019-02-14 01:59:10,Easier and hassle free grocery shopping for me. Great services!,5,Nurul Zulkifly,googleplay,2,2019,0
2018-12-02 09:04:41,Just like shopping in store. All offers in store are applicable online. Save the hassle of carrying heavy stuffs 😉,5,Mardhiyyah Ithnain,googleplay,12,2018,0
2018-12-11 01:26:02,"went in, shopped and paid. image was clear which made shopping easy.",5,Chris Gair,googleplay,12,2018,0
2019-03-17 14:46:47,I like the low minimum amount for free delivery. The instore offers were also available in the app. Great!,5,Shanz Lee,googleplay,3,2019,0
2020-08-23 10:39:19,Getting a delivery slot is now a breeze!,5,Aisha Salwa Arrifin,googleplay,8,2020,0
2018-11-18 19:57:33,I like all the great deals. The app is easy to use and fast too.,5,Wendy Lee,googleplay,11,2018,0
2019-04-20 06:54:03,"better shopping experience, getting more variety, more discount and vouchers.",5,Beary Fun,googleplay,4,2019,0
2019-05-13 12:10:09,"Fast and easy online shopping, great discount items.",5,Ngau June,googleplay,5,2019,0
2019-04-29 23:05:19,"it's pretty smoothly to use the app for online grocery shopping ""fair price"" 👍👍👍",5,Shiau Tung Su,googleplay,4,2019,0
2018-10-26 23:11:21,Easy to search for the items and place the order. Hassle free payment method.,5,A Google user,googleplay,10,2018,0
2019-07-12 16:46:05,"To cancel an item on the shopping list, I must enter 0. It is better to add Delete icon.",5,Queen Lin,googleplay,7,2019,0
2018-12-08 15:41:16,Easy to use and free delivery for certain amount spent.,5,Dennis Tee,googleplay,12,2018,0
2019-05-02 10:44:08,I am pleasantly surprised @ the ease of use and up-to-date info.,5,Wilfred TekWee TEH,googleplay,5,2019,0
2019-04-04 20:47:08,similar to what you see on the website. but loading is much smoother.,5,Darren Foo,googleplay,4,2019,0
2019-07-25 13:15:19,Good app! Please improve on the user experience & interface. 👍,5,YANSEN Sheng,googleplay,7,2019,0
2019-02-23 16:53:07,Excellent apps and like the free delivery. Hope it will extend longer.,5,A Google user,googleplay,2,2019,0
2019-06-07 08:52:09,User-friendly app. Convenient too. Well done. Thank you!,5,Fazila Hadi,googleplay,6,2019,0
2019-02-25 18:30:25,easy to use!although many things sold out!,5,Chris Ong,googleplay,2,2019,0
2019-04-23 11:28:23,very user friendly. no brainer sign ups. excellent app.,5,Jinn Chyau Lie,googleplay,4,2019,0
2019-05-07 21:44:36,Easy to use and have all the details of the products. Better than go in store.,5,claire yap,googleplay,5,2019,0
2019-05-18 18:39:30,Much better then order from website. And it's loading is so much faster then from the main website.,5,koh chinbeng,googleplay,5,2019,0
2019-07-28 09:01:15,bit confusing can be better at check out but overall very convenient.,5,Suzairi Ambri,googleplay,7,2019,0
2019-01-05 00:50:18,great experience. user friendly. will recommend friends use.,5,Alex Lim,googleplay,1,2019,0
2019-03-06 16:06:56,Few times purchased had it all good received. Hassle free from all. Love this apps.,5,Monosh T.A.R,googleplay,3,2019,0
2019-08-23 12:30:14,"Have great improvements, not lagging anymore, fast transaction 👍",5,Shirley Sam,googleplay,8,2019,0
2018-12-10 08:36:27,Fast delivery and convenient. Order and delivers. Good deals too,5,Mary Yang,googleplay,12,2018,0
2019-10-12 12:31:08,good online apps that makes our marketing easy. otherwise ive got to carry heavy loads,5,Nora Rizal,googleplay,10,2019,0
2019-09-27 10:10:34,Good n fast service. Expire date quite long on the products. Correct items on delivery .,5,Lucy Tan,googleplay,9,2019,0
2019-03-09 20:13:31,"very convenient, easy to use and use friendly",5,A Google user,googleplay,3,2019,0
2019-08-01 18:47:00,very easy to use. I can quickly know the promotions.,5,Jo Aldin Año,googleplay,8,2019,0
2019-01-06 18:29:50,love how convenient it is. been buying heavy stuff and had it delivered to my doorstep. saved my backache.,5,Nge Eunice,googleplay,1,2019,0
2020-08-11 13:27:42,Well designed app. Good job.,5,Democracy Cat,googleplay,8,2020,0
2019-05-04 13:22:23,App easy to use. Fast checkout. Recommended.,5,SK LIM,googleplay,5,2019,0
2019-09-10 10:43:32,Very easy to use and fast processing!,5,RW Blanckaert,googleplay,9,2019,0
2019-03-05 19:36:40,1st time using it. user friendly and simple and easy to understand,5,A Google user,googleplay,3,2019,0
2019-02-24 18:54:17,very user friendly and prices are cheaper.,5,Nurzahirah Sulaiman,googleplay,2,2019,0
2019-03-27 15:44:25,great app only difficult thing to improve is how to delete items from cart easily?,5,Yien T,googleplay,3,2019,0
2019-05-06 21:59:55,So much easier to use than the web version. It is a really good app.,5,Zin Lintun,googleplay,5,2019,0
2018-11-08 16:01:35,Easy to use but sometimes frustrating products sold out not replenish fast,5,Vinz Chay,googleplay,11,2018,0
2019-06-03 17:06:41,Very convinient. Use to order using laptop. Now trying the app on my handphone. Very good.,5,Azrin Mas-od,googleplay,6,2019,0
2020-03-13 15:29:49,Much better experience than before. Nice UI and I like that I have fast delivery,5,Aida Wong,googleplay,3,2020,0
2019-08-28 08:10:00,Ease of use and excellent interface.,5,Muhammad Aidilfitri,googleplay,8,2019,0
2019-08-14 11:22:47,easy and convenient... but need to add LINKPOINTS,5,jazz mann,googleplay,8,2019,0
2018-11-13 10:18:09,Very user friendly and gets the complete fair price to your finger tips.. fully transpafent,5,Sai Kumar,googleplay,11,2018,0
2019-07-16 19:34:51,Convenience. items are fresh when received.,5,Suyati Kwan,googleplay,7,2019,0
2019-10-18 17:30:24,"Best online groceries shopping in Singapore. Quite complete, price is competitive, app is easy to use and looks nice too",5,Andy Nugroho,googleplay,10,2019,0
2019-06-10 23:37:10,Great👍👍Easy to find things that I need and clearly stated if it's sold old out.,5,Sharifah Norshamira Syed Ahmad,googleplay,6,2019,0
2018-12-19 00:43:25,Very easy to browse n order! Great improvement!,5,Angie Wong,googleplay,12,2018,0
2019-03-02 18:02:17,Great app! One more online shopping choice.,5,A Google user,googleplay,3,2019,0
2019-03-22 15:54:00,easy to use. minimum sum to spend is affordable,5,Siti Kassim,googleplay,3,2019,0
2019-08-08 18:07:59,smooth transaction on choosing items and making payment.,5,Meelee Kok,googleplay,8,2019,0
2018-12-14 22:19:43,It's so convenient and time saving. Thankful for such practical technologies! A+++!!,5,Kelvin Soh,googleplay,12,2018,0
2019-06-23 18:01:27,good experience. responsive app. will purchase again,5,Tikam Queen,googleplay,6,2019,0
2018-11-06 23:27:33,Very easy to use. Smooth checkout.,5,A Google user,googleplay,11,2018,0
2019-10-17 18:54:09,One of the most user friendly n easy to use local grocery shopping app I hv used so far.,5,Sebestian Szeto,googleplay,10,2019,0
2019-06-09 12:42:52,simple and easy to navigate and shop,5,PV CV,googleplay,6,2019,0
2019-10-01 06:28:46,Loved the easeness and ability to make a quick order,5,Mahaletchumi Paramjothy,googleplay,10,2019,0
2019-10-31 21:47:42,The new app is much better in my honest opinion. I don't face any issues after 3 orders since the update,5,Hieu Nguyen,googleplay,10,2019,0
2019-01-14 20:14:47,Easy to use and select what I want to buy.,5,XU WEN,googleplay,1,2019,0
2019-01-04 16:35:45,wow! i am impressed with seamless service. keep up the good work!,5,Xiaohui Chua,googleplay,1,2019,0
2020-03-19 11:29:42,love it!!!!! fast and easy!!!!,5,eilva eva,googleplay,3,2020,0
2019-05-22 18:19:27,"User friendly, use it to place order for delivery with ease.",5,lao dong,googleplay,5,2019,0
2019-01-15 07:50:13,Very easy to use and convenient experience,5,Rouge Hydra,googleplay,1,2019,0
2019-09-29 00:01:30,It's easy to do groceries now 😁 hope the eggs can make it whole 👍😊,5,bee.em. pee,googleplay,9,2019,0
2019-04-28 14:31:01,"Smoother experience than previous, prices more reasonable than lizarda at times.",5,Charles M,googleplay,4,2019,0
2019-07-13 08:22:15,easy to use . good if can add linkcard to get link points,5,Susie Pua,googleplay,7,2019,0
2019-02-16 12:50:53,Easy navigation and ease of use.,5,Michelle Lee,googleplay,2,2019,0
2019-04-21 15:29:17,exciting offers and lovely interface...Easy to use,5,Pallavi Bajaj,googleplay,4,2019,0
2019-01-13 18:39:33,A pleasant experience in ordering online. Will definitely do it more frequent. Hope to get more discount.,5,Michael Han,googleplay,1,2019,0
2019-04-07 20:55:49,convenient to order online & also worth it when having discount coupon ...,5,Sherlyn Pek,googleplay,4,2019,0
2019-08-31 14:37:43,Very good interface and prompt delivery,5,Vamsi Chunduru,googleplay,8,2019,0
2019-05-14 18:56:05,very convenient to shop online and just wait for delivery especially for those bulky/heavy items,5,Liezl Banawa,googleplay,5,2019,0
2018-11-14 09:03:10,"Very convenient, offers good deal & promotions",5,Hamidah Karim,googleplay,11,2018,0
2019-08-07 11:45:59,It was great ordering. Waiting for the delivery to complete the experience.,5,para sc,googleplay,8,2019,0
2019-01-23 23:04:33,Very easy to use.lots of promo too.,5,aboringperson09,googleplay,1,2019,0
2019-07-25 00:57:30,love it. can find what i want to buy and have them deliver to me for free,5,Adeline Yeo,googleplay,7,2019,0
2019-04-03 10:51:16,"Good apps, delivery always on time.",5,Jonally Hugo,googleplay,4,2019,0
2019-07-29 03:02:46,Picture is clear and easy to use.,5,sheery love,googleplay,7,2019,0
2019-08-27 22:40:30,Easy to find the products and prices,5,Pebble,googleplay,8,2019,0
2019-07-11 07:15:25,easy to use and if you're fortunate they even throw in same day delivery for free.,5,Nani -,googleplay,7,2019,0
2019-01-25 08:30:52,Great at a finger tip I can see all value n clearance deal,5,A Google user,googleplay,1,2019,0
2019-04-19 13:13:47,Very responsive and convenient....kudos,5,Ramesh L,googleplay,4,2019,0
2019-09-19 07:39:15,Easy to navigate. So far no bug.,5,Siti Rohani,googleplay,9,2019,0
2019-09-30 23:38:27,Simple & easy to use. Must try!,5,Meow Meow,googleplay,9,2019,0
2019-02-24 17:56:17,Photos and deals makes online shopping awesome,5,Hafsah Abdullah,googleplay,2,2019,0
2019-08-27 22:06:53,"Easy to use, convenient to order",5,UProperty Singapore,googleplay,8,2019,0
2019-07-22 00:46:24,Fast loading and easy to use,5,Karen Lee,googleplay,7,2019,0
2019-04-09 21:58:09,fuss free and simple to navigate,5,Jen Foo,googleplay,4,2019,0
2019-08-02 15:29:42,Very easy and convenient for me..,5,SANDRA CHARLES YATIK,googleplay,8,2019,0
2020-06-07 11:47:35,Easy and fun online shopping,5,Sri Tharan,googleplay,6,2020,0
2019-07-01 07:41:00,Hassle Free and Amazingly reliable App for busy working mom! Love it so much and highly recommend!,5,Zara Nazran,googleplay,7,2019,0
2019-01-05 20:52:18,easy to use and very good deal,5,Imran Zainal,googleplay,1,2019,0
2019-09-14 15:17:51,Easy to use and delivery is good,5,david Sa,googleplay,9,2019,0
2018-11-02 10:53:00,Quite easy and straightforward to order online.,5,Bobby Saxena,googleplay,11,2018,0
2019-06-29 21:49:33,"Good app, easy to search and fast.",5,Praveen Ganapathy,googleplay,6,2019,0
2019-06-12 08:09:40,categories organised for easy reference,5,Dayana Alhady,googleplay,6,2019,0
2019-06-24 13:41:37,Very easy and customer savvy.,5,Kelly Wong,googleplay,6,2019,0
2019-01-20 20:39:10,very easy to use and fast. i love it,5,caleb chiang,googleplay,1,2019,0
2019-07-16 09:45:56,Easy and convinient for shopping from home,5,nousheen fathima,googleplay,7,2019,0
2020-08-29 16:24:41,This is my 8th order so far & services are yet great. 👍👍👍👍👍,5,Ailene R,googleplay,8,2020,0
2019-09-17 11:10:21,Awesome!! Am able to shop in comfort of my own home!!👍👍👍,5,Norashikin Md Saad,googleplay,9,2019,0
2019-02-09 11:33:09,great. easy interface to use,5,atika.s,googleplay,2,2019,0
2018-12-28 11:24:30,Great! Fast and convenient.,5,A Google user,googleplay,12,2018,0
2019-03-01 14:27:24,user friendly and easy to use,5,Caine Tey,googleplay,3,2019,0
2019-06-29 01:02:50,first time buying online and very easy hope to shop again next time,5,Yazimin Kassim,googleplay,6,2019,0
2020-07-20 16:35:21,Good app! Easy to use.,5,Vanessa Quek,googleplay,7,2020,0
2020-07-17 07:41:01,Easy to order,5,Juliana Tumanken-Silva,googleplay,7,2020,0
2019-07-04 21:35:17,Easy to use and user friendly,5,edwin ho,googleplay,7,2019,0
2019-07-10 18:34:32,A pleasant and easy shopping,5,Henrietta Chew,googleplay,7,2019,0
2019-06-02 16:43:21,better than before. loads fast.,5,Kim Hong Ng,googleplay,6,2019,0
2018-11-22 20:17:16,It makes doing groceries much easier.,5,nurul 'adilah Mohd Salleh,googleplay,11,2018,0
2019-07-17 18:03:42,easy to use. good offers.,5,Shikin Jamal,googleplay,7,2019,0
2019-09-18 13:55:27,delivery man arrived as per time stated. apps are friendly to use,5,Indra Sabtu,googleplay,9,2019,0
2019-04-17 11:22:49,Easy to use and convenient,5,Lian William,googleplay,4,2019,0
2019-07-08 08:52:57,Easy to use and navigate,5,Bei Jia Kee,googleplay,7,2019,0
2019-08-02 18:26:50,Efficient...easy to navigate...first time user...,5,Jayson Lee,googleplay,8,2019,0
2019-03-09 20:36:07,fast and convenient to use,5,Julianah Abdul Halim,googleplay,3,2019,0
2019-04-21 22:57:04,shopping made easy with fairprice on,5,Aniffah Bte Amin,googleplay,4,2019,0
2019-06-05 12:04:02,So Comfortable with best price.,5,Sign Heart,googleplay,6,2019,0
2019-07-05 00:13:58,"Fast delivery, there are many time slots for delivery. Received items in good conditions.",5,Claire Wong,googleplay,7,2019,0
2019-05-19 18:02:04,Easier to shop using the app then to use the desktop version.,5,Ramla Osman,googleplay,5,2019,0
2019-03-15 20:55:56,Fast and easy apps.,5,A Google user,googleplay,3,2019,0
2019-03-24 22:25:54,its a great app.. Easy and convenient..,5,Fazidah Mohamed,googleplay,3,2019,0
2019-08-28 09:45:43,"Great experience, easy to use! First time user!",5,Grace Tan,googleplay,8,2019,0
2019-09-28 12:45:14,Fast and user friendly,5,Vaeda Yung,googleplay,9,2019,0
2019-04-22 02:36:15,smooth and user friendly.,5,Chad Ofiaza,googleplay,4,2019,0
2019-09-12 10:22:26,"No lag, good interface!",5,Mei Ling Lee,googleplay,9,2019,0
2019-07-31 12:17:06,Convenient and smooth.,5,Dominic Loh,googleplay,7,2019,0
2018-12-09 16:42:55,Convenient and easy to use.,5,Jimmy Soh,googleplay,12,2018,0
2020-05-27 13:03:09,So far ok with delivery slots. Convenient.,5,Mg Mg,googleplay,5,2020,0
2019-05-21 23:53:38,"Easy to use, better than laggy website",5,Yvonne Lee,googleplay,5,2019,0
2019-08-31 09:59:38,Fuss free.. Good that u filter the items.,5,Aida Bambang,googleplay,8,2019,0
2019-06-27 09:30:55,"Easy to use, saves time shopping and now I don't have to lug my groceries home.",5,Astey Li,googleplay,6,2019,0
2019-09-25 22:21:54,Simple and straight forward app.,5,Yvonne Lee,googleplay,9,2019,0
2019-01-24 22:44:04,easy interface. great app.,5,SH Woan,googleplay,1,2019,0
2020-08-08 16:45:28,Lots of free gift 😁,5,Yusna Murphiyana,googleplay,8,2020,0
2019-04-01 10:23:19,So convenient and hassle free.,5,Janet Legacion,googleplay,4,2019,0
2019-05-19 16:58:01,Good easy to choose and order,5,super girl fairy,googleplay,5,2019,0
2019-07-06 21:21:05,quick & easy to access,5,AL NEO,googleplay,7,2019,0
2020-01-11 13:51:26,"Great apps, very easy to place order",5,Mei Xiang Ng,googleplay,1,2020,0
2019-05-15 18:48:44,easy to use. convenient!,5,Kess Chua,googleplay,5,2019,0
2018-12-07 06:01:27,Great values and abundance selections,5,T T,googleplay,12,2018,0
2019-04-28 18:28:49,makes supermarket shopping delightful!,5,Li-Na Wang,googleplay,4,2019,0
2018-12-15 20:33:11,Good app for online grocery shopping,5,Jason Goh,googleplay,12,2018,0
2019-07-08 10:37:26,"user-friendly, fast.",5,Yu Li Ng,googleplay,7,2019,0
2019-03-22 08:15:55,suddenly cannot open and find the app!,5,Xiaojia Ng,googleplay,3,2019,0
2019-02-23 14:00:11,Easy to purchase. Price same as shop,5,Chow Soon Er,googleplay,2,2019,0
2019-04-03 10:55:51,very convenient and easy,5,BurhanHanz BurhanHanz,googleplay,4,2019,0
2019-03-19 04:20:00,easy to use & friendly,5,John Lim,googleplay,3,2019,0
2018-12-09 21:22:50,Best to give an option to pre-order items thst are out of stock.,5,Ram Butan,googleplay,12,2018,0
2019-01-31 15:04:39,very easy to use..super likes,5,Bini Gurung,googleplay,1,2019,0
2019-02-23 10:29:39,"Helps alot, no need to carry loads at the store.",5,A Google user,googleplay,2,2019,0
2019-02-16 22:17:23,Very smooth and efficient,5,Hung Cheau Ho,googleplay,2,2019,0
2019-09-03 11:06:44,"Easy to use, so convenient:)",5,adam ian,googleplay,9,2019,0
2019-02-23 12:36:26,feeling relax and easy plus comfortable.,5,Suradi,googleplay,2,2019,0
2019-03-05 18:03:15,easy use and convenient for me,5,Jane Ding,googleplay,3,2019,0
2019-07-17 13:27:30,"great app, very easy to use",5,Ciara Dunne,googleplay,7,2019,0
2019-02-11 11:35:10,Easy to use..very convinience..,5,Veronica Siwi,googleplay,2,2019,0
2019-12-03 11:41:56,Innovative. Value for money. Competitive. Trusted brand.,5,Ng Alice,googleplay,12,2019,0
2019-05-15 23:21:25,Good and easy to use,5,Ignited Flame,googleplay,5,2019,0
2019-08-21 22:49:34,Grocery Shopping is more convenient,5,Stina Jyna,googleplay,8,2019,0
2019-02-09 22:16:19,easy to navigate using search bar,5,A Google user,googleplay,2,2019,0
2019-06-01 13:05:19,easy and convenient,5,Yam Kwang Lee,googleplay,6,2019,0
2018-10-28 10:03:01,Easy shopping grocery and best u hv home delivery need not carry heavy stuff,5,roy prakash,googleplay,10,2018,0
2019-04-13 08:46:53,simple and easy to use,5,laser goingpew,googleplay,4,2019,0
2018-11-21 11:43:34,Fast service and courteous online customer service,5,A Google user,googleplay,11,2018,0
2019-01-27 07:35:37,Good and easy to use,5,Yip Kok Fie,googleplay,1,2019,0
2019-04-20 13:48:43,Good and easy to use,5,Jennifer Lim,googleplay,4,2019,0
2018-11-11 11:22:53,Easy & Convenient Apps,5,xu xuan,googleplay,11,2018,0
2019-04-13 23:04:45,Good and easy to use,5,Ashleigh Tan,googleplay,4,2019,0
2020-06-20 17:41:27,Awesome.. 1 word for you.. Thx already helping me during this period,5,Yustinus Albert,googleplay,6,2020,0
2019-04-16 23:33:20,easy and convenient,5,Frederick Sim,googleplay,4,2019,0
2019-04-06 22:27:02,switched from redmart cos I hated how complicated it got to place order or get customer support. this is much better! thanks!,5,Kieran DS,googleplay,4,2019,0
2019-05-04 20:24:05,Love online shopping...great discounts,5,Nadeem Mirza,googleplay,5,2019,0
2019-05-08 07:53:23,easy to find item,5,Sze Way Chuah,googleplay,5,2019,0
2018-12-15 22:13:43,Quick and easy to use,5,A Google user,googleplay,12,2018,0
2019-05-14 08:50:32,frozen items received in perfect condition appreciate n keep up the good work thanks to your delivery teams,5,LIM LEE HWA,googleplay,5,2019,0
2018-11-18 12:27:40,Easy and convenient,5,A Google user,googleplay,11,2018,0
2019-04-25 15:44:58,"Easy, fast, and simple",5,Welly Prawiro,googleplay,4,2019,0
2019-06-26 22:12:59,"simple, easy, save time",5,Patrick Suen,googleplay,6,2019,0
2019-09-05 09:14:53,Good variety and reliable,5,G Chan,googleplay,9,2019,0
2019-09-01 16:16:23,Very detailed and comprehensive.. ty,5,Priscill Koh,googleplay,9,2019,0
2018-09-15 22:00:48,No more heavy shopping for me to carry. :),5,Phil Leo,googleplay,9,2018,0
2018-11-08 22:27:29,Easy grocery shopping app,5,Elpheus Wong,googleplay,11,2018,0
2019-02-19 12:32:10,great experience with all my online orders..,5,Siti Rahimah,googleplay,2,2019,0
2020-08-30 00:27:25,let my finger do the shopping,5,Rubaai Tan,googleplay,8,2020,0
2018-12-30 00:40:04,Easy to shop via this apps plus free delivery.,5,Jax Seng,googleplay,12,2018,0
2019-06-20 15:08:02,Easy to use but stock is limited,5,eunice chong,googleplay,6,2019,0
2019-06-30 14:37:26,Great app. Easy to use,5,Jeffrey Tan,googleplay,6,2019,0
2019-03-10 14:35:19,very happy with the service,5,old songs Singaram,googleplay,3,2019,0
2019-05-08 08:26:43,fast n easy..many offer items,5,Alina Wong,googleplay,5,2019,0
2019-01-17 08:45:26,Good and easy to use,5,Lee Jessie,googleplay,1,2019,0
2019-08-29 23:47:07,Best App. Best Price. BESTEST,5,Sufiyan Sauri Norman,googleplay,8,2019,0
2019-10-06 12:07:14,Great and user friendly,5,Raihan Han,googleplay,10,2019,0
2018-11-29 15:23:54,Please give more discount code for come back customer. It will be appreciated!,5,A Google user,googleplay,11,2018,0
2019-02-24 23:34:14,"Excellent, easy to use!",5,A Google user,googleplay,2,2019,0
2019-08-31 23:13:55,Promo code work. Really save a lot.,5,Guan Kiat,googleplay,8,2019,0
2019-09-22 13:06:53,"Fast,secure,efficient",5,inzha intan,googleplay,9,2019,0
2020-02-08 15:40:36,Initially cannot send to my HDB address. Now okay after feedback.,5,Ang Kek Low,googleplay,2,2020,0
2019-05-13 16:22:56,easy and fast.,5,Hock Heng Ng,googleplay,5,2019,0
2020-07-14 22:29:43,User friendly app.,5,Lina Diyanah Ramli,googleplay,7,2020,0
2018-11-01 16:41:17,Lovely easy to use app,5,Jess Smart,googleplay,11,2018,0
2019-03-26 17:30:29,great app and easy to use,5,Dao Jian Lim,googleplay,3,2019,0
2020-01-13 16:39:51,Good and user friendly,5,Catherine Tan,googleplay,1,2020,0
2019-03-14 13:31:00,"fuss free checkout, love it",5,Margaret Tan,googleplay,3,2019,0
2019-05-27 23:05:06,great app and easy to use,5,Patrícia Busquí,googleplay,5,2019,0
2019-01-11 20:07:30,easy hassle free,5,A Google user,googleplay,1,2019,0
2019-03-11 20:54:10,Easy to navigate,5,June Chin,googleplay,3,2019,0
2019-03-29 10:25:17,Easy to navigate,5,Esther Quek,googleplay,3,2019,0
2019-01-13 18:27:53,fast delivery. delivery guy are nice.. great job,5,A Google user,googleplay,1,2019,0
2020-09-01 05:49:44,Very good service,5,Qonita Salfatanala,googleplay,9,2020,0
2019-08-27 21:46:27,Easy to use. Excellent app,5,ET 2426,googleplay,8,2019,0
2019-03-25 00:55:51,First time using the app and really a breeze.,5,Louis Ang,googleplay,3,2019,0
